TF	target	importance
Sp100	Rcsd1	0.19635787163573445
Cers2	Smc5	0.19634498098165154
Elf1	Selplg	0.19633742082015995
Nelfb	Cd96	0.19633466605767652
P4hb	Tex261	0.1963312023052814
Hp1bp3	Svil	0.19632928052340562
Smarca4	Zfr	0.19632736312615967
Sp100	Rpa2	0.19631625783978657
Timm44	Hdlbp	0.19630322983876553
Thoc2	Ccl4	0.1962980164375282
Sp3	Gimap9	0.1962946203345546
2810403A07Rik	M6pr	0.1962917954488795
Zmat2	Actl6a	0.19629079875598754
Zfp397	Cd3g	0.19629059064900237
Zfp830	Saraf	0.19628682079315735
Lrrfip1	Dock10	0.19628228697436256
Hnrnpc	Malt1	0.19628005590502867
Nelfb	Il10ra	0.19627359683209855
Nfatc3	Ipcef1	0.19627057199132547
Ubtf	Mrpl3	0.19625965407882004
Psmd12	Nipbl	0.19625712106651833
Ugp2	Mvb12a	0.19625486666278957
Foxn3	Rab2a	0.19625428082548765
Supt20	Eif2ak1	0.19624915313821226
Setbp1	Prps1l3	0.19624851816465927
Irf3	Dhrs7	0.19624273445421359
Fli1	Eif3c	0.1962425212084048
Akr1a1	Tcp1	0.19623112257393055
Smarcc1	4833420G17Rik	0.1962231431667788
Snrnp70	Neat1	0.19622283626780312
Ash2l	Ltv1	0.1962080967685994
Id2	Angel2	0.19620280300740695
Ube2k	Cep350	0.19619852984356234
Med30	Psma7	0.1961968261143982
Tsn	Ccdc50	0.19619449833814204
Id2	Hes6	0.19618691638551444
Fli1	Snx17	0.19618535736601506
Elf1	Uba2	0.19618080361654788
Zc3h7a	Atxn10	0.19618006134347887
Akr1a1	Iqgap2	0.19617065573154577
Ikzf1	Mllt10	0.19616568976973164
Psmd12	Vrk1	0.19615913861601872
Ikzf1	Aurkaip1	0.19614894923993526
2310011J03Rik	Foxn3	0.19614804611478076
Hnrnph3	Matr3	0.19614387152226664
Smap2	Ptpn4	0.19613841630821244
Noc2l	Nisch	0.1961361474248037
Mlx	Slc25a4	0.1961355916876965
Kdm5a	Usp3	0.1961350101371077
Elk4	Cep70	0.1961280010308028
Hcfc1	Sec11a	0.19611936207119612
Nmi	Fam208b	0.19611875922967967
Hnrnpc	Laptm5	0.19611107798337915
Mef2a	Dnm2	0.1961047720508529
Id2	Spag9	0.19609947456768848
Hcfc1	Atp5o	0.19609478242644376
Zfp830	Uimc1	0.1960946090932401
Sp100	Tk2	0.19608381084235557
Ikzf1	Ctr9	0.19608360755431226
Zkscan3	Ogt	0.19608314115133318
Rela	Exosc3	0.19608033538098696
Irf1	Cct7	0.196073760893832
Zfp207	Lpxn	0.19607197006800686
Creb1	Ddx39	0.19606415859331805
Ezh2	Atp6v0d1	0.19605918223995744
Nrf1	Sorl1	0.19605680495934424
Stat4	Gimap7	0.19605415852827698
Ezh2	Vapa	0.19604972452141411
D130040H23Rik	Tigd2	0.19602748122114294
Irf3	Golga3	0.19602205587489277
Zfp664	Dcaf11	0.19601569539761524
2310011J03Rik	Appl1	0.19601181144300717
Zkscan3	Tln1	0.19600946067296607
Hspa5	Cdipt	0.19600222027451344
Smarcc1	Csnk1a1	0.1959999767651205
Zfp397	Arhgdib	0.19599198782967545
Dnmt1	Ifi27l2a	0.19599081733291798
Tsc22d4	Ttc5	0.19598911240248804
Hcfc1	Bbx	0.1959884189943468
Irf3	Cnn2	0.19598801057885404
Ikzf1	Myh9	0.1959749883235099
Hspa5	Rlf	0.19597329260200588
Rlf	Cers2	0.19597147745635748
Klf6	Ddx42	0.1959710983304051
Ugp2	Zfp707	0.19596563678356987
Med30	Rnf166	0.19596391041035777
Zfp707	Atg5	0.19596367352713043
Snrpb2	Actl6a	0.19596237465423413
Hp1bp3	Ifi209	0.19595646360206936
Rbm17	Cct7	0.19595628581370497
Arid5b	Rplp0	0.19594701981984108
Tbx21	Mrps9	0.19593863332363926
Mlx	Sf3b5	0.1959376315259582
Rbm22	Parg	0.1959305996339688
Sf3b1	Cfap97	0.19592977856015156
Fubp1	Prrc2c	0.19592830040063938
Suclg1	Inpp4b	0.19591621586997204
Prdx5	Dnajc7	0.19590286220450762
Creb1	2610001J05Rik	0.19590163353512494
Zfp445	Supt6	0.19589467307226516
D130040H23Rik	Ier2	0.1958865377686704
Rlf	Man2b1	0.1958788000070653
Smc3	Sike1	0.1958766260932501
Zfp830	Mrps15	0.19587313846216567
Hspa5	Saraf	0.1958649628039863
Rbms1	Gpr108	0.1958648304043702
Ccnt2	Psmc6	0.1958562066723298
Hif1a	Etfa	0.19585162126721697
Hp1bp3	Prpf39	0.19585124242126362
Smap2	Rspry1	0.1958473638923425
Chd1	Zfp512	0.19584632070925503
Snrnp70	Tmbim6	0.19584346886116455
Setbp1	Vamp8	0.19583581390297705
Sp100	Rbbp7	0.19583534936480848
Zfp707	Itpr2	0.195830931135334
Tsnax	Sirt7	0.19583073285394048
Elf1	Prr14l	0.19582706821004853
Hp1bp3	Gtf3c6	0.19582087481368948
D130040H23Rik	Ctsd	0.19581754614150748
Supt20	Cct4	0.1958154055564579
Tsn	Il2rg	0.19581533138173068
Zfp830	Pak2	0.1958047678030394
Ecsit	Usp47	0.19579488518003857
Zfp445	Itm2b	0.19579470982687772
Ubtf	Dctn5	0.1957930204015063
Hnrnpc	Pdcd1	0.19578995752307518
Creb1	Fnbp1	0.19578313313435977
Timm44	Erg28	0.19578069570775045
Trim21	Spop	0.19576636969204742
Smap2	Slc3a2	0.19576377048718271
Zfp445	Fam169b	0.1957535309535035
Rela	Nol8	0.1957499085893251
Klf6	Cd27	0.19574276012648853
Rab14	Arglu1	0.1957391503095254
Rnf114	Hspa5	0.1957369569568952
Tbx21	Nae1	0.19573494612581205
Klf3	Hnrnpu	0.19573400798124052
Zfp24	Eloa	0.19573312690923014
Psmc2	Dhx15	0.1957285479142591
Rela	Khdrbs1	0.19572661720814524
Zbtb38	Acap1	0.19572391412768977
Zfp830	Tnrc6a	0.19572157429191794
Chd2	Riok1	0.1957176310238356
Ash2l	Fam96a	0.19569432388602445
Irf1	Fgd3	0.19568520910176315
Ssrp1	Psma7	0.1956827513411579
Yeats4	Pdia3	0.19567523301747625
Zbtb38	Gpatch2	0.19566994445202546
Dnmt1	Tsc22d4	0.1956688590498891
Aggf1	Tbcb	0.19565922202558322
Ubxn1	Unc50	0.1956584404309692
Trim21	Zwint	0.1956554641316412
Psmd12	Fip1l1	0.19564305891118958
P4hb	Arid4b	0.19564038156796873
Snrpb2	Zfr	0.19563798041543728
Zfp24	Cd28	0.19563562514156255
Smarcc2	Myh9	0.1956355647962838
Las1l	Utp11	0.19563514336786877
Rab18	Stag1	0.19563364260414368
Zeb1	Paip2	0.1956242345331495
Zfp664	Iws1	0.195622900493358
Sf3b1	Psmc2	0.19562215569512317
Chd1	Ifi213	0.19562165984044816
Sp100	Washc2	0.19562046386005583
Zmat2	Hcst	0.19561084248737737
Sema4a	Uba1	0.19560764364530525
Zcchc17	Mat2b	0.19560727707197412
Suclg1	Cct7	0.19560386280822142
Eef1d	Tlk1	0.1955960744189147
Las1l	Mark3	0.19559124523241536
Fli1	Smc6	0.19558915384403522
Sf3b1	Ndufv1	0.19558620320629982
Ash2l	Ckap5	0.19557948310299839
Setbp1	Cpsf6	0.19557789273601375
Tbx21	Ube2g2	0.195571353597439
Ikzf3	Iqgap2	0.19556956697246042
Ncald	Slf2	0.1955661181062528
Rnf114	Stat3	0.19555255165501867
Rela	Slc9a9	0.1955482747002879
Smap2	Psmc1	0.19554170293071169
Chd2	Sbds	0.19552714085466505
Nelfb	Ctsb	0.19552601275759818
Pole3	Atp6ap1	0.19552209271683652
Trim21	Pip4k2a	0.19551943570418626
Hcfc1	Tes	0.19551626780302264
Sf3b1	Mphosph8	0.19550478309536568
Tia1	Map3k2	0.19550083945894056
Tbx21	Psma4	0.19549417684229767
Kdm4c	Dnm1l	0.19549353138204667
Stub1	Ebp	0.1954919851604515
Mctp2	Mrps23	0.19547228629032137
Hspa5	Ap1g2	0.19547182524159504
Nfyb	Eif3a	0.1954579621522435
Elf1	Nrf1	0.1954468678015899
Smarca4	Irf3	0.19544479162898593
Suclg1	Snrpb	0.19543439480962008
Snrnp70	Rsl1d1	0.19542519813784015
Nr4a2	Rab18	0.19542309443566114
Ube2k	Gpatch1	0.19542267908649116
Creb1	Sub1	0.1954181158640381
Hes6	Ifnar2	0.1954147969923878
Sema4a	Klk8	0.19541471231542318
Med30	Dnmt1	0.19540504038307394
Thoc2	Rap1b	0.1954014882568866
Smc3	Nfx1	0.19539774863892692
Zbtb38	Trim14	0.19539353869971207
Zfp24	Txk	0.19538883298663962
Zbtb38	Ccdc66	0.19538367291619096
Snrpb2	Grap2	0.195380550311661
Zfp664	Cdc42se1	0.19535669363129887
Bbx	Gsk3b	0.19535266305333956
Trp53	Rexo4	0.1953511997743245
Topors	Clcn4	0.1953480509636663
Ccnt2	Sytl2	0.1953467053272984
Snrnp70	Ppil2	0.19533989048089567
Nfyb	Sephs2	0.19533926098546212
Ssrp1	Atp6v0a2	0.19533470617089985
Irf9	Chchd3	0.19533165606620945
Ugp2	Dcaf8	0.1953311617138698
Sf3b1	Baz1b	0.19532620959790525
Ecsit	Nmi	0.1953231332317094
Ppp1r10	Copb2	0.195321668581761
Hif1a	BE692007	0.19531842661564092
Irf2	Pfkp	0.1953175521551272
Vezf1	Lcp1	0.19531382125340124
Chd2	Ifnar2	0.19530554556672566
Snrnp70	Cox5a	0.1953052834925635
Hif1a	Cxcr6	0.1952917482785668
Hspa5	Cnn2	0.19528866602381237
Hnrnpc	Tmem120a	0.19528328794098812
Nfyb	Krcc1	0.19527567540113905
Irf9	Fam107b	0.195273583752836
Taf1	Cox5a	0.19525460377120513
Nfyb	Zcchc18	0.19525429787546567
Klf6	Sys1	0.19524792357518453
Snrnp70	Ypel3	0.19524254191286297
Sf3b1	Arid5b	0.19523824647353638
Topors	Dctn5	0.19523767848489818
Zfp207	Ghitm	0.1952370222768062
Chd2	Cetn2	0.19523618403978682
Chd1	Stag1	0.1952346928532445
Supt20	Litaf	0.19523139954595964
Eef1d	Fundc2	0.1952235755595416
Rab14	Stk16	0.19522317702187064
Rab2a	Nabp1	0.19521790008856935
Bptf	AC121801.1	0.19521775516581763
Foxn3	Dcun1d5	0.1952089389806949
Rbm22	Lsp1	0.19519733450816157
Prdx5	Atp6v0a2	0.19519281385034432
Mctp2	Arid5b	0.19519162684376581
Med30	Sp100	0.19519062599626485
Smap2	Egln2	0.19518483943343012
Rbm17	Upf3a	0.19518456735066897
Ube2k	Lsm8	0.19518416579204195
Hif1a	Psma7	0.19518327067499602
Tbx21	Tia1	0.19517844100127785
Zfp329	Cdk11b	0.1951744586326836
Setbp1	Pqlc3	0.1951711021054047
Rbm17	Sugt1	0.19516992763930796
Sp100	Rbbp8	0.19516241910403526
Kdm5a	Mat2b	0.19516238090518906
Timm44	Psmb2	0.19515882945113538
Rnf114	Gbp7	0.19515180910322044
Klf2	Ccr5	0.1951490918362569
Zfp407	Tmem30a	0.19514070959882296
Elf1	Ier3ip1	0.19513940346062775
Nrf1	4632427E13Rik	0.19513888123987902
Snrnp70	Tnpo3	0.19512888703141404
Smarca4	Flot1	0.19512359747514288
Smarcc2	Jtb	0.1951134068283544
Zfp830	Skp1a	0.19511142357145916
Rora	Eif6	0.19511082426408846
Hspa5	Vps41	0.19511045909301436
Kdm5a	Arhgdib	0.1951081830133061
Hif1a	Lck	0.19510032662651516
Tbx21	Cript	0.19509631916099415
Tbx21	Cd200r1	0.19508670250154642
Sema4a	Trp53	0.19508604814440775
Irf3	Gem	0.1950853509657817
H2afy	Rplp0	0.1950811530680118
Rab2a	Fam13b	0.1950773289229745
Zc3h7a	Erg28	0.19507700543939382
Elf1	Fcho2	0.19507665945919353
Smc3	Akap13	0.1950686198625776
Lef1	Tpr	0.19506575290677394
Ncald	S100a6	0.1950641501365401
Chd2	Gpr18	0.19505618016597573
Chd1	Synj2bp	0.19503878938535818
Gtf2f1	Akap9	0.19503177718036613
Zfp329	Bub3	0.19503032053742034
Nr3c1	Lcp1	0.19502774750214458
Chd2	Fkbp2	0.1950248560102814
Hp1bp3	Ddx24	0.1950166720397395
Zbtb1	Xrn1	0.19501649420401673
Srp9	Rnf20	0.19501445045818505
Thoc2	Med11	0.19501022855626243
Nelfb	Calm1	0.19500140070259048
Nucb1	Pigx	0.19499973056923967
Irf1	Gm12216	0.1949983542929396
Ncald	Dock8	0.19499769475380344
Sf3b1	Adprh	0.19499522649907525
Irf2	Ssu72	0.19498652637392483
Stat3	Cd28	0.194968879834034
Sp3	Cd3d	0.19496607988258438
Ppp1r10	Mplkip	0.1949623152113041
Rab2a	Bhlhe40	0.19496147640405917
Git2	Pepd	0.19496071677764484
Ikzf1	Cd28	0.19495417517749788
Noc2l	Psmd11	0.19494199009344318
Zfp407	S100a13	0.19491759224465705
Nrf1	Snx17	0.19491646907031376
Nfatc3	Myh9	0.19490943531670699
Bptf	Itm2c	0.19490937782812556
Rlf	Ddx52	0.19490764910821354
Ezr	Dcaf8	0.19490232491908474
Rfc2	Ubn2	0.19490006888405564
Chd2	Bzw1	0.19489994820535345
Bclaf1	Tsc22d4	0.19489694980235878
Akr1a1	Naa35	0.19489550678077527
Zfp655	Cwc15	0.19489247446544217
Sema4a	Anp32e	0.19489140425606044
Ubxn1	Tbc1d1	0.19488988477799882
Tsc22d4	Ddhd2	0.19488940007752345
Zfp329	Vps29	0.1948869349503001
Stat3	Elf1	0.19488244086343776
Git2	Atp10d	0.1948739065260731
Hnrnpc	Cd8b1	0.19486271725481635
Tia1	Atp5b	0.19486081867501426
Zfp707	Ly6a	0.19483176834742935
Ezr	Smpdl3b	0.19483154144985673
Mapk1	Acp5	0.19482646260829625
Ikzf1	Taf1	0.19482477530490372
Ikzf1	AI413582	0.19482156557404262
Tsnax	Golga1	0.19481296170063295
Aggf1	Suclg1	0.19481295133049042
Zbtb1	St3gal6	0.19480678063376483
Tsc22d4	Gpatch1	0.19480587669739505
Irf1	Mapre2	0.19480111865053523
Sema4a	Mrpl28	0.19479791188939558
Nucb1	Ddx50	0.1947929112326111
Rab18	H2afv	0.1947835052269607
Smarcc1	Rpap2	0.19477183126349815
Snrnp70	Ctsw	0.19476730505253462
Bdp1	Sugt1	0.19476722226437448
Rbm17	Txk	0.19476504424504168
Ddit3	Med30	0.19476243228982754
P4hb	Copb2	0.19475624658495994
Tbx21	Ythdf2	0.19475406730119135
Foxn3	Rab14	0.19475100508614748
Lrrfip1	Zfyve16	0.1947508607928442
Rbms1	Atp5b	0.1947361003736346
Creb1	Zc3h7a	0.19473551547132464
Rab14	Crlf3	0.19473206792043632
Elf1	Nedd4	0.19472797776570888
Ncald	Nucb1	0.1947276470453363
Ezr	Trim21	0.19472706919692484
Smc3	Xrn1	0.19471785017063026
Cers2	Bzw1	0.19470665292272563
Srp9	Cuta	0.19470328359680733
Noc2l	Madd	0.1947022523614608
Ezh2	Raf1	0.1946923976895196
Med30	Spcs2	0.19468295244091233
Sema4a	Sf3b2	0.19468095999900453
Zfp24	Jakmip1	0.19468000858330903
Nfyb	Rnf114	0.1946749820648939
Stat3	Tcp1	0.19467483092623245
Med30	Minos1	0.19467282044078316
2310011J03Rik	Sgta	0.1946670816339056
Bdp1	Nr4a2	0.19466510180881913
Chd2	Ncbp3	0.1946636206073666
Ubxn1	Top1	0.19466287102107985
Psma6	Ttc39b	0.19465912833372565
Smarcc1	Immt	0.19465679652056364
Hnrnpc	Baz1b	0.19465485342030142
Stub1	Txk	0.1946506688954936
Pqbp1	Rabgap1l	0.19464767433838723
Rbm17	Eif5b	0.19464742591032322
Stat4	Jak1	0.19464226538924087
Nrf1	Lgals9	0.19463729851553632
Rbms1	Mfng	0.19463724659443554
Rlf	Srrm2	0.1946354712464882
Hltf	Traf1	0.19463530755010722
Nelfb	Serpinb9	0.19463196080008435
Ssrp1	Samsn1	0.1946318121222665
Nrf1	Psmd4	0.1946307620477195
Git2	Cxcr6	0.1946281398009626
Creb1	Tax1bp1	0.19462107140683563
Ppp1r10	Fnta	0.1946189160020076
Las1l	Tbrg1	0.19461769476451882
Zbtb1	Cyld	0.1946175357179195
Lrrfip1	Med4	0.19461675615786272
Foxn3	Rela	0.1946163142318672
Trp53	Sla2	0.19461628402086809
Zbtb1	Smim12	0.1946097865777151
Bptf	U2surp	0.19460521324372348
Rnf114	Taf1d	0.194599218266269
Rest	Ncald	0.1945974213367249
Smc3	Samm50	0.19459276562489952
Stub1	Pigk	0.19458860792954644
Zfp148	Zeb1	0.19458845660173973
Ddit3	Zmynd11	0.19458722194238592
Ikzf1	Cct7	0.19458670293505692
Lrrfip1	Htatsf1	0.19458497919824697
Irf7	Snap29	0.1945839508883397
Yeats4	Taz	0.1945819463276226
Chd1	BC005624	0.19457463129032665
Rab18	Cd200r4	0.19456495304019805
Ikzf1	Ctsa	0.19456493546936837
Ikzf3	Flii	0.19456374058623954
Rab2a	Itga4	0.19456155597212804
Rest	Arhgap10	0.19455975258971536
Mef2a	Ssrp1	0.1945583226046979
Taf7	Rabgap1l	0.19455411416531795
Creb1	Ttc39b	0.19455147606004147
Nucb1	Tnfrsf9	0.19454329197171719
D130040H23Rik	Dhx16	0.19453538651162758
Rfc2	Ppig	0.19452882460785637
Ctcf	Dhx29	0.1945218544804793
Rab14	Tram1	0.19451742252120874
Noc2l	Baz1b	0.19451621239851974
Klf6	Dapk2	0.19451353315781236
Gtf2f1	Sdcbp	0.19451044480720592
Rab14	Myl12b	0.19450976469007417
P4hb	Arfrp1	0.19450859423188582
Stat4	Ifngr1	0.19450356387981954
Zeb1	Hsd17b11	0.1944987194045859
Tbx21	Jtb	0.19448947350831522
Smap2	Sec62	0.19448944179077957
Hp1bp3	Calm2	0.19448252426315227
Elf2	Lcp2	0.19448136074890757
Nelfb	Ttf1	0.1944796296614952
Sp100	Dnajb11	0.19447666320182372
Supt20	Dpp8	0.19447280145157034
Zfp148	Cd48	0.19446898715498168
Psmd12	Sytl3	0.19446671092255188
Git2	Spata5	0.1944660602520065
Eef1d	Nabp1	0.19446133765246582
Smarcc1	Ash1l	0.19445941949882017
Rab14	Ldha	0.1944564449557174
Topors	Mgea5	0.19445370207275076
Taf1	Pspc1	0.19444900015721647
Smarcc2	Secisbp2l	0.19444594399375678
D130040H23Rik	Smchd1	0.19444264792248347
Rbbp5	Nans	0.1944408668483432
Zc3h7a	Supt16	0.1944362643491379
Fli1	Anp32e	0.19443427545257502
Smap2	Tlk1	0.194427208034452
Irf1	Araf	0.19442700163560264
Vezf1	Ubr2	0.19441933107378642
Ssrp1	Azi2	0.19441626450433414
Snrnp70	Rbck1	0.19441547564249861
Hltf	Cd72	0.1944092892417299
Ezr	Gpbp1	0.19440547897672378
Psmc2	Smc5	0.1943967532034463
Rab14	Pfdn2	0.19439366044978168
Rbbp5	Rps9	0.1943924495403769
Creb1	Mrps35	0.19438964887686183
Taf1	Mapre1	0.19438737699995032
Nucb1	Efhd2	0.19438131938376546
Zfp148	Nrd1	0.1943745479576708
Zfx	Atp5d	0.194368689915995
Sp100	Sytl3	0.19436278070867655
Tsc22d4	Utp11	0.1943598583616331
Vps4b	Vti1b	0.19435976990005988
Timm44	Atp8b4	0.19435891984368897
Mlx	Ablim1	0.1943583572168573
Zbtb38	Rbbp5	0.19435408233958762
Ubtf	Tmco1	0.19434631603070568
Rlf	Cnst	0.1943384531521242
Hp1bp3	Ufc1	0.1943377481415236
Tsc22d4	Agpat3	0.19433617464492775
Ncald	Snrnp70	0.19433430738462418
Taf1	Hsp90b1	0.19433170259597524
Setbp1	Rap1b	0.19433141806176854
Las1l	Sdad1	0.19432305732301264
Smarca4	Elk4	0.19432250300916756
Tagln2	Sash3	0.19431797749718926
Akr1a1	Atg5	0.19431643052197153
Lrrfip1	Ogfr	0.19431348276494526
Rab14	Nsd1	0.19431309259171312
Cnot4	Naa35	0.19431251243974101
Psmc2	Jak1	0.19431082817793316
Zfp707	Lrmp	0.19430300217333668
Nr3c1	Mia3	0.19429145070782805
Stub1	Rpl8	0.19429015300647082
Cnot4	Ifit3	0.19428661874900116
Zbtb38	Pum1	0.19428320050138892
Klf3	Uba2	0.1942727238336396
Timm44	Cntrl	0.19426317414348837
Zbtb38	Rufy2	0.1942539890302411
Ubxn1	Hif1a	0.19425355815581688
Zfp110	Cnn2	0.19424676031367616
Psmc2	Ostf1	0.19424459176915868
Zfp707	Nedd9	0.1942418149663851
Nr3c1	Rbbp6	0.1942332618540672
Rbms1	Rab3gap1	0.19422274614699306
Xbp1	Dock2	0.19421301753536926
Ddit3	Dennd2d	0.19421087494906972
Mlx	Psmb6	0.19420707832355302
Ezr	Pcnt	0.19420359991619907
Thoc2	Ccnt2	0.1942011529649719
Irf7	4833420G17Rik	0.1941913900590287
Rbms1	Ktn1	0.19419031670009065
Zc3h7a	Ifngr1	0.19418313860483843
Irf7	Txk	0.19417822568521717
Rfc2	Secisbp2	0.1941758548235553
Exosc3	Tmem160	0.1941730665895841
Smarca4	Pak2	0.1941706954925782
Git2	Ssr2	0.19416628136474512
Cers2	Cyc1	0.19416570760333135
Nelfb	Psma7	0.1941565276277268
Zfp655	Srrt	0.1941550634649195
Stub1	Pkp3	0.19414318437984102
Irf1	Degs1	0.19413783909848473
Gtf2f1	Ddx46	0.1941273018993349
Trp53	Ccser2	0.19412704858002186
Id2	Kcnh2	0.19412569083583278
Nfyb	Srp9	0.19412174269898635
Foxn3	Rpl4	0.1941146958629703
Lrrfip1	AI467606	0.19411436960703082
Zfp397	Capzb	0.19411318743698933
Thoc2	Dkc1	0.1941106385547276
Lef1	Celf1	0.19409375304528564
Id2	Rbm6	0.19408861760585655
Klf2	Eif6	0.19408764345906504
Zc3h7a	Trmt1l	0.1940818360841181
Kdm5a	Edf1	0.19407877688158423
Tbx21	Ccnl2	0.19407711657986865
Ctcf	Naa50	0.19407632453493776
Vps4b	Sdhaf2	0.19407593008640608
Smarcc1	Ppp1r15b	0.19407556772958026
Smap2	Usp16	0.19407556728473888
Ubtf	Cope	0.19406989298930916
Lrrfip1	Ndufv2	0.19406757859473464
Ccnt2	Polr2m	0.1940674914868023
Rlf	Samhd1	0.19406274210824254
Mctp2	Itpkb	0.194059890766778
Stat3	Glod4	0.19405918648369685
Supt20	Irgm1	0.19405907442708695
Nfyb	Nvl	0.19405580003809647
Timm44	Pip4k2a	0.19405429297007004
Rab2a	Eif5b	0.19404996388425244
Stub1	Sdha	0.19404838115124268
Bhlhe40	Ddx5	0.1940416366441427
Zcchc17	Pdcd1	0.1940351460620527
Terf1	Lsp1	0.1940307688098338
Sp100	Nktr	0.19402876487258006
Zbtb1	Lsm14a	0.1940270234135044
Bhlhe40	Rbbp4	0.1940247915567542
Rlf	Snw1	0.194018686670811
Nfyb	Grpel1	0.19401843093459215
Med30	Snap29	0.19401295640730948
Klf3	Fam76b	0.19401181181960594
Snrpb2	Tbcc	0.19400940611151346
Ilf2	Npc2	0.19400691618447707
Zfp110	Ppp1r7	0.19400645897933455
Id2	Lyar	0.19400345221783583
Sp100	Tmem234	0.19399769809572187
Smarcc2	Nedd4	0.1939914533077674
Thoc2	Plac8	0.19399133412434133
Stat4	Rnf167	0.19398685293691315
Nmi	Sephs2	0.19398589580072723
Rab18	Alg5	0.19398395251837974
Smarca4	Stk38	0.19398075709787058
Rest	Dnajb11	0.19397266236566593
Klf2	Fli1	0.19397196727630084
Med30	Ndufb11	0.19397096697121363
Ssrp1	Rbbp7	0.19396612812342726
Pum3	D8Ertd738e	0.19396188000426792
Kdm5a	Ddx60	0.19396002665277948
Dnmt1	Stk10	0.19395598427933092
Lrrfip1	Atp5a1	0.19395466877326956
Sf3b1	Eif3k	0.19394857590674153
Rnf114	Upf2	0.19394645476571512
Kdm4c	Ctps2	0.19393970004669886
Rest	Ythdf2	0.1939349215202309
Hnrnpc	Cd47	0.19393461531164977
Hnrnpc	Ggnbp2	0.19392510224400777
Zkscan3	Kif13b	0.19392041540915844
Tsc22d4	Drg1	0.19391180125229124
Irf2	Dock11	0.1939110991185525
Creb1	Fam107b	0.19390950887149194
Topors	Tsn	0.19390676734742976
Aggf1	Slfn2	0.19390390973376323
Creb1	Bhlhe40	0.19390303243556611
Zbtb1	Smchd1	0.19390156310663295
Thoc2	Nin	0.1938957919865668
Med30	Mirt1	0.1938926856887402
Git2	Gzma	0.19389107004966716
Sema4a	S1pr4	0.19389070673058273
Hif1a	Naa35	0.1938894172995659
Sp100	Lgals9	0.193884467431012
Ncald	Tcp11l2	0.1938827717019227
Lrrfip1	Smarcc2	0.1938813256245248
Stat3	Snrnp40	0.19387577835903386
Rbm17	Zfp148	0.1938696361601849
Smap2	Mir155hg	0.19386753866006423
Snrnp70	Sharpin	0.19386491249626212
Hnrnpc	Tm9sf2	0.19386393524873877
Supt20	Cfap97	0.19385462136350032
Klf6	Ecsit	0.19385432452848841
P4hb	Ankrd12	0.19385144642054492
Irf2	Sytl3	0.19385040752577154
Ash2l	Gprin3	0.19384924481056737
Srp9	Ddx60	0.19384703570076545
Tsc22d4	Gltp	0.19383978644587152
Supt20	Zfp326	0.19383654167070694
Tagln2	Kdm5a	0.1938364000348111
Rab18	Klrc1	0.1938325454067337
Vps4b	Ncapd3	0.19382486141341188
Psmc2	Slfn2	0.19382049970473103
Rbm22	Arhgap10	0.19380667121484738
Nfatc3	Ndufb5	0.19380076504065996
Trp53	Macf1	0.19380043415605425
Hnrnph3	Suco	0.19379657576352743
Aggf1	Trbc2	0.1937936574251678
Smarcc1	Etf1	0.19378644451104018
Tia1	Arid4b	0.19378619988602805
Hspa5	Rac2	0.19377926557082026
Psma6	Trim12a	0.1937728762939223
Klf6	Rexo1	0.19376452323808735
Supt20	Rcsd1	0.19376173179904155
Ppp1r10	Golga3	0.19375587025503982
Zeb1	Txn1	0.19375034637003055
Aggf1	Dad1	0.19374581007774724
Setbp1	Grpel1	0.19373590812091615
Zfp397	Secisbp2l	0.19372969443333662
Srp9	Phf6	0.19372604789623962
Ikzf1	Gpr174	0.19372116482413584
Aggf1	Ogt	0.1937179066579964
Nelfb	Pnrc1	0.1937097950645953
Irf1	Ppp1r18	0.19370463609602678
2310011J03Rik	Numa1	0.19370415350092235
Mctp2	Emg1	0.19369991429358796
Sf3b1	Ccnd3	0.19369082707742447
Fli1	Abhd12	0.1936866334031292
Rfc2	Rbm39	0.19368159568465768
Akr1a1	Il2rg	0.19367796783981228
Timm44	Arglu1	0.19367686936891568
Supt20	Arfrp1	0.1936722803093922
Setbp1	Emc4	0.19366880975068398
Ecsit	Emc4	0.1936683197734026
Kdm4c	Exosc8	0.19366797706066918
Pik3c3	Psmb1	0.19365963254019847
Taf1	Cers2	0.1936568173994663
Zfp329	Nop53	0.19365258670948024
Rela	Vrk3	0.19365129026247951
Lcor	Atp10d	0.19364436076324673
Timm44	Pttg1	0.19364159749495102
Irf1	Laptm5	0.19363963432405562
Nucb1	Nabp1	0.19363961333183968
2310011J03Rik	Ifi47	0.19363430770176626
Fubp1	Bptf	0.1936331337116538
Zfp24	Rnf115	0.1936328801333206
Zbtb1	Cntrl	0.19363271727971135
Tsc22d4	Fus	0.19363132867574545
Elk4	Usp25	0.19362693570091083
Sp100	Trip11	0.19362038552903732
Tsn	Timm44	0.19361971650536045
Zeb1	Fam162a	0.19361691741259143
Sf3b1	Ubr5	0.19361113408995284
Tsnax	Ebna1bp2	0.1936041727478353
Klf6	4833420G17Rik	0.19360301440418143
Rbms1	Il16	0.19359117875511753
Rora	Ndufb11	0.193590759330713
Zfp646	Ptpn4	0.1935857098236372
Bbx	Gimap1	0.1935845236412358
Dnmt1	Hltf	0.19358232785567642
Nelfb	Tmem59	0.19358120462511447
Stat4	Uba5	0.19355806733255992
Ezr	Papola	0.19355479970156583
