TF	target	importance
Zfp707	Gem	0.5726976616673491
Hif1a	Trp53inp1	0.5726886493786394
Id2	Noc2l	0.5726653796637968
Hspa5	Tbc1d10c	0.572649075035703
Smap2	Mettl26	0.5726464733494258
Snrpb2	Fam208a	0.572640336378549
Gtf2f1	Samd9l	0.5726357313441582
Snrnp70	Slc1a5	0.5726155563540357
P4hb	Upf3a	0.5726105797297467
Psma6	Samd3	0.5725936137047605
Hes6	Hif1a	0.5725766348202328
Zfp110	Tecpr1	0.5725763258840049
Ncald	Smap2	0.5725656301058384
Zfp148	Gpalpp1	0.5725391199829203
Rnf114	Psmc3	0.5725115058127406
Yeats4	Fam3c	0.5724912015417488
Sp3	Ranbp1	0.5724461059584028
Srp9	Apbb1ip	0.5724268541470563
Aggf1	Atxn7l3b	0.5723224278806149
Zfp148	Ahnak	0.5723198037331653
Ctcf	Ascc3	0.5723018094519423
Chd2	Prrc2b	0.5722994380243817
Tagln2	Sec11c	0.5722717314430777
Vezf1	Golgb1	0.5722694186935193
Smap2	Psma7	0.5722685479789971
Zc3h7a	Faf2	0.5722607368653428
Suclg1	Zcchc6	0.5722520152282504
Zfp655	Ctss	0.5722468325725196
Rfc2	Gspt1	0.5721505775838794
Sf3b1	Atad2	0.5721031827650838
Ecsit	Golm1	0.5720568949216706
Stat4	Hp1bp3	0.5719727549031631
Parp1	Sf3b2	0.5719671351127078
Klf2	Mrps14	0.5719288330393447
Zfp646	C1qbp	0.5719207351324824
Bdp1	Srrm2	0.5719055218135541
Nrf1	Il2rg	0.5718523582943963
P4hb	Actl6a	0.5718297128084509
Tsc22d4	Ddx5	0.5718133354218631
Sp100	Chordc1	0.5717882458635853
Zfp24	Pdcd1	0.5717859770579865
Lrrfip1	Ablim1	0.5717749616366222
Nucb1	Igtp	0.5717394185673165
Bdp1	Wdr1	0.5717214700484545
Pqbp1	Sytl3	0.5717193454088815
Chd2	Mgea5	0.5716763159142301
Zc3h7a	Brd2	0.5716466628637682
Tsnax	Cnot4	0.5716028604371027
Tsn	Fam45a	0.5715919971167488
Ubxn1	Cd247	0.5715489282495748
Rnf114	Ubxn1	0.5715279299361109
P4hb	Tbc1d10c	0.5715081257158168
Vps4b	Cers4	0.5714788727938537
Ikzf3	Eif3g	0.5714523859571822
Nmi	Tpr	0.5714433733642761
Tia1	Noc2l	0.5714394564917992
Kdm5a	Nsd1	0.571424357780954
Ezr	Hnrnpc	0.571383086831212
Akr1a1	Eef1d	0.5713744467797032
Ezr	Cmtm6	0.5713435586290677
Zc3h7a	Sytl2	0.5713211770308557
Ikzf1	Pcmtd2	0.5713083717207256
Mapk1	Atf7ip	0.5712873783445626
Zfp329	Zfp655	0.5712698951465157
Yeats4	Traf3ip3	0.5712278893723478
Rora	Sdf4	0.5712190769826054
Sp100	Slamf7	0.5712006890225911
Rnf114	Pdcd1	0.5711259128725916
Noc2l	Pnrc1	0.5711028333742647
Tsn	Napa	0.5710675575944704
Tsc22d4	Myh9	0.5710565429953052
Klf3	Qdpr	0.5710436071482133
Rab14	Ccnd3	0.5710409677487355
Tcf7	Tnrc6b	0.5710282443613008
Tcf7	Rpa1	0.5710177737483094
Snrnp70	Cct6a	0.5710022935383042
Chd2	Ascc3	0.5709903900246226
Stub1	Actr2	0.5709474434583683
Sema4a	Dap	0.5709335696992811
H2afy	Dazap2	0.5709266480781607
Ecsit	Pbrm1	0.5709201610364579
Zfp326	Atp6v1e1	0.5709183410929404
Hnrnph3	Smc4	0.5708973335460426
Zfp24	Anxa5	0.5708334917305661
Zmat2	Eif3k	0.5708286956535616
Noc2l	Abcf1	0.5708089237979606
Sf3b1	Snrpb2	0.570797047636334
Nr3c1	Gpatch11	0.5707489688313127
Nmi	Dazap2	0.5706569269490998
Irf9	Atp5j	0.5706529329873777
Snrpb2	Lgals9	0.5706035464229628
H2afy	Ndufb10	0.5705949672335342
Pum3	Tspo	0.5705742163893062
Hnrnph3	Mlx	0.570550634507318
Psma6	Creld2	0.5705492027813573
Klf2	Tpp2	0.5705192754109876
Ubtf	Eif1ax	0.5705189420627942
Ikzf3	Pak2	0.5704765107928879
Tia1	Srsf11	0.5704476137451572
Klf2	Nudt16l1	0.5704051438482293
Lrrfip1	Akr1a1	0.5703877397630794
Zfp655	Pepd	0.5703732610639337
Snrnp70	Timm44	0.5703715643907699
Ube2k	Thoc7	0.5703699541232456
Rfc2	Snrpa1	0.5703538462989802
2810403A07Rik	Ube2k	0.5703522274517937
Zfp24	Sdad1	0.5703175152704973
Ezr	Prkca	0.570311063442928
Psmc2	Iqgap2	0.5703019596806378
Noc2l	Ifngr1	0.5702519961276776
Nr4a2	Myh9	0.5701969590507483
Tagln2	Fndc3a	0.5701805014771234
Stub1	Atp5f1	0.5701549694977843
Ctcf	Abcb4	0.5701391127577092
Klf3	Psmc3	0.5701325860234747
Pum3	Tagln2	0.5701049083159084
Chd2	Nktr	0.5700984916584735
Id2	Safb2	0.5700914884957888
Sp100	Ndufa4	0.5700682773051997
Smc3	Klrk1	0.5700498306376258
Git2	Tmem87a	0.570037821325439
Zfp707	Ndufv2	0.5700359957978357
D130040H23Rik	Trim12c	0.5700158055718855
Rab18	Ccdc174	0.5700136770490449
Ikzf1	Itk	0.5700117762459324
Nrf1	Ogfr	0.5700078480402955
Gtf2f1	Scamp2	0.5699942194740594
Chd1	Elk4	0.5699656887014207
Stat3	Nemf	0.5699092657426046
P4hb	Sugt1	0.5699061492629021
Chd2	Sec13	0.5698773849291155
Cnot4	Serinc1	0.5698760438027541
Ikzf3	Cep250	0.5698739704118003
Ubtf	Trpm7	0.569863128649497
Hspa5	Cct5	0.5698628903121253
Zc3h7a	Mrpl18	0.5698142440424598
Smc3	Zbp1	0.5697631549035096
Nmi	Ly6a	0.569762702927113
Cers2	Zfp329	0.5697439313143483
Nmi	Smchd1	0.5697037962555801
Tia1	Sirt7	0.5697011890756264
Sp3	Dctn5	0.5696535834546954
Smap2	Tmem123	0.5695850304795969
Zfp830	Ttc1	0.5695834290284898
Cnot4	Cblb	0.5695477725848899
Nmi	Gimap8	0.5695451685478747
Snrpb2	N4bp2l1	0.5695206679061013
Mctp2	Sh3bgrl3	0.5694610660296455
Bdp1	Wbp2	0.5694506927165601
Zfp445	Psmc4	0.5694252258328559
Smarcc1	Slc25a11	0.5694074381653053
Irf9	Myo9b	0.5693837176872347
Zeb1	Hnrnpa2b1	0.56931894158864
Ilf2	Lrp10	0.5693092500008242
Klf2	Rpl4	0.5693054544630629
Irf1	Setbp1	0.5692811110806916
Chd1	Dnttip2	0.5692739366298959
Irf9	Iqgap2	0.5692353639285705
Sf3b1	Eif3d	0.5692332451005703
Hltf	Eprs	0.5691964333479107
Setbp1	Tm9sf2	0.5691880630349517
Zbtb38	Psmd12	0.5691698725015076
Zeb1	Hspa5	0.5691451605950754
Cers2	Fam111a	0.5690856995161652
Hp1bp3	Ncald	0.5690826678131353
Tagln2	Hes6	0.5690813447324767
Tbx21	Cox6a1	0.569078668181831
Bhlhe40	Rnf167	0.5690693783290417
Srp9	Arhgap30	0.5690651935625154
Sp100	Cdk2ap2	0.5690055459327522
Smarca4	Iqgap2	0.5689705064679307
Bclaf1	Hnrnpa2b1	0.5689658014246318
Psma6	H2afv	0.5689461337870791
Zbtb38	Cxcr3	0.5689418587941766
2810403A07Rik	Nsun2	0.5689207535905791
Supt20	Nucb1	0.5689018332486953
2810403A07Rik	Serpinb6a	0.568879710112708
Ubxn1	Rsbn1l	0.5688454857123696
Hltf	Zc3h15	0.5688143740623808
D130040H23Rik	Zcchc7	0.5687448930364996
Taf1	Psmc1	0.5686893174585811
Noc2l	Fam111a	0.5686432063175388
Irf1	Gnptg	0.5686304758337711
Irf9	Knop1	0.5685992305714448
Irf1	Lef1	0.5685642031983461
Ctcf	Ccdc88c	0.5685612836924145
Klf2	Pak2	0.5685590786410325
Chd1	Csde1	0.5685517819769711
2810403A07Rik	Tlk1	0.568458920984837
2810403A07Rik	Mrpl52	0.568458920984817
2810403A07Rik	Mettl5	0.5684589209848168
2810403A07Rik	Aifm1	0.5684582075789049
2810403A07Rik	Ankrd39	0.5684582075789048
2810403A07Rik	Pspc1	0.5684582075789046
2810403A07Rik	Herpud1	0.5684582075788848
2810403A07Rik	Celf1	0.5684582075788848
2810403A07Rik	Vps41	0.5684569263214191
Zfp707	Hells	0.5684560886304785
Irf1	Suclg1	0.5684547121833062
Zfp707	Mlec	0.5684517864954497
Zfp207	Ptger4	0.5684414919323824
Smarca4	Fasl	0.568438756481453
Akr1a1	Gpbp1	0.5683369034805761
Ctcf	Nemf	0.5683130117661422
Foxn3	Mapkap1	0.5682128655445009
Zfp664	Ap1g2	0.5682083759017713
Ubtf	Irf2	0.5681575401316856
Thoc2	Cers4	0.5681443432741614
Zfp24	Riox2	0.5681235068537281
Cnot4	Usp1	0.5681155910380958
Mef2a	Gtf3c6	0.5681090491288707
Ctcf	Selenok	0.5680992555792529
Zeb1	Uri1	0.5680949945360179
Zeb1	Klhl28	0.5680949945360176
Irf2	Rab18	0.5680689592251628
Hltf	Eif6	0.5680518194719133
Stat4	Ssu72	0.5680503237563211
Elk4	Pum1	0.5679155581797524
Ctcf	Tbcc	0.5678457869077953
Lef1	Eloc	0.5678432574574266
Noc2l	Adam19	0.5678311496395532
Ube2k	Sp3	0.5677839669772591
Ctcf	Mgea5	0.5677550875207558
Ubtf	Atp11b	0.5677301249428623
Rora	Zcchc6	0.5677126051515873
Nr3c1	Trim26	0.5677124709320647
Nr3c1	Hnrnpa2b1	0.5677102898631677
Rfc2	Def6	0.5676881495398576
Tagln2	Arpc5	0.5676471778097991
Git2	Sytl3	0.5676005707874732
Nmi	Prdx5	0.5675868817154106
Psma6	Rab14	0.5675494144805705
Taf1	Ppp4c	0.5675170661062193
Irf2	Brd2	0.5674919600399774
Tia1	Ctsd	0.5674765055783797
Ccnt2	Cd3d	0.5674740106856111
Zfp207	Tex261	0.5674551039797437
Hif1a	Emc4	0.5674533059908257
Irf9	Lgals9	0.5674311088643736
Rbm17	Gpr171	0.5673989566802474
Zbtb1	Nol8	0.5673973769157198
Id2	Ankrd44	0.5673819035114546
Zfp148	Dnajc15	0.567348217339676
Fubp1	Nr4a2	0.5673474932005848
Hnrnpc	Gem	0.5673354807292006
Zfp397	Eea1	0.5673295293428671
Cers2	Fam98b	0.5673269636448146
Tia1	Os9	0.5673209996919992
Tsn	Fryl	0.5673002053014922
Zfp397	Ntan1	0.5672894734736054
Klf2	Tspo	0.5672856292058244
Nr3c1	Rbl2	0.5672143629837101
Nr3c1	Tmem128	0.56721436298371
Nr3c1	Rsrc2	0.56721436298371
Nr3c1	Sla2	0.56721436298371
Nr3c1	Polr2b	0.5672143629837099
Nr3c1	Fam46c	0.5672143629837098
Nr3c1	Ndufa9	0.5672143629837098
Nr3c1	Glod4	0.5672143629837098
Nr3c1	Diaph1	0.5672143629837098
Ezr	Prr13	0.567190642660105
Nr3c1	Zfp512	0.5671778612870163
Nr3c1	Adipor1	0.5671778612870163
Nr3c1	Vps36	0.5671778612870162
Nr3c1	Usp8	0.5671778612870162
Nr3c1	Rfk	0.567177861287016
Nr3c1	Ccndbp1	0.567177861287016
Chd2	Dido1	0.5671375831576246
Ctcf	Ccdc12	0.5671128171412471
Hltf	2310011J03Rik	0.5670551095981934
Smarcc1	Hsp90b1	0.5670519366607866
Noc2l	Ubn2	0.5670276698207029
Elk4	Gimap7	0.5670171598080085
Tsnax	U2surp	0.567016368988525
Chd2	Sin3b	0.5669884519039217
Elk4	Tor1a	0.5669732291142532
Nr3c1	Smim12	0.5669423363238846
Hif1a	Ildr1	0.5669423363238846
Nr3c1	Gltp	0.5669423363238846
Hif1a	Pdcd6	0.5669423363238846
Nr3c1	Tcof1	0.5669423363238844
Hif1a	Dkc1	0.5669411479866373
Ncald	BC017643	0.5669411479866373
Hif1a	Jtb	0.5669061601580059
Ncald	Tigd2	0.5669049749369792
Ctcf	Snrnp27	0.56687880926694
Taf7	Me2	0.5668389433199034
Klf6	Arhgap25	0.5668109037877359
Nr3c1	Rexo4	0.5667948432877817
Akr1a1	Dock10	0.5667902558982891
Foxn3	Zfp830	0.5667413608528741
Ctcf	Ywhab	0.5667165261795731
Mctp2	Zeb1	0.5667135808802034
Zc3h7a	Snw1	0.5665865585034091
Rora	Ubr2	0.5665322299316708
Zc3h7a	Asxl2	0.5664604629489396
Sema4a	Acadl	0.5664483909050576
Kdm5a	Cwc15	0.5664437769119358
Klf2	Cd27	0.5664260230282361
Chd1	Cnot6l	0.5663897973497468
Taf7	Vapa	0.566379807628044
Yeats4	Rcsd1	0.5663501469160157
Chd2	Gm8995	0.5663446479447779
Pqbp1	Ncbp3	0.5663251227206122
Smc3	Eif3l	0.5663083733219103
Psma6	Tmbim6	0.5663007438845273
Tbx21	Me2	0.5662990824181688
Akr1a1	Dgka	0.5662429027916088
Hnrnph3	Efhd2	0.5662215182450165
Setbp1	Rnf168	0.5661611070808047
Rbbp5	Elovl1	0.5661427422387774
Zfp646	Ubxn4	0.5661005763058559
Zc3h7a	Trim26	0.5660914886786893
Ctcf	Chmp1b	0.5660734425292981
Srp9	Kdm5a	0.5660433542077413
Ddit3	Tcf7	0.5660392130787413
Nr3c1	Nap1l4	0.5660286900568627
Ikzf1	Nr4a2	0.566017551025234
Noc2l	Nin	0.5659700675512452
Zfp707	Mrps23	0.5659307219989558
Ezr	Scaper	0.5659243516949719
Zfp148	Traf3ip3	0.5659065620403504
Hspa5	Arhgef3	0.565875650097197
Zfp148	Pnrc1	0.5658691330720536
Id2	Pld3	0.5658589421783332
Zeb1	Mapkap1	0.5658073878330818
Ppp1r10	Kcnh2	0.5657883056018672
Rest	Lrch3	0.5657861351322039
Irf9	Prkch	0.5657824238767407
Tagln2	Klrk1	0.5657249624440206
Ctcf	Sin3b	0.5657087556394882
2810403A07Rik	Gmps	0.5656787598252221
Elk4	Ythdf2	0.5656388256972237
Sp100	Tacc1	0.5656304096136903
Dnmt1	Ecd	0.5656157908010216
Taf7	Emp3	0.5655887647668217
Elk4	Ranbp1	0.5655379265793147
Zbtb38	Lgals1	0.5655226745579719
Zfp207	Hnrnpa2b1	0.5654885491767928
Klf6	Neat1	0.5654804471422179
Stat3	Commd4	0.5654718034726077
Sp100	Vasp	0.5654651810096472
Rnf114	Rbm8a	0.5654651476813705
Timm44	Med28	0.5654336752951253
Akr1a1	Mrpl24	0.5654195710633854
Elf1	Slu7	0.5653719204340147
Bhlhe40	Atp5f1	0.5653697662307696
Fubp1	Kmt5b	0.5653671104778437
Eef1d	Ociad1	0.5653629195338892
Rfc2	Brcc3	0.5653150305411032
Ilf2	Slfn2	0.5653142857934979
Tagln2	Cdk5rap3	0.565281828297152
Smarcc1	Dhx15	0.5652697100291108
Irf1	Ppil4	0.5652201782558269
Hcfc1	Rab14	0.5651333708740613
Sema4a	Pmm2	0.5651063086741144
Lef1	Ddost	0.5650944205427512
Cers4	Zfp707	0.5650784981074537
Elk4	Cd164	0.5650723898522834
Gtf2f1	Upf2	0.5650710233440686
Med30	Esd	0.5650535417349803
Zbtb1	Eml4	0.5650530730982549
Sp100	Skap1	0.5649681669245518
Pum3	Noc2l	0.5649202431731749
Smap2	Mndal	0.5648460072542145
Psmc2	Hp1bp3	0.564837033882867
Nrf1	Hp1bp3	0.5648287105270718
Lrrfip1	Top1	0.5648104641073498
Sf3b1	Zfp664	0.5647793472365974
Hif1a	Ppp1r15b	0.5647773590305464
Hltf	Tmem59	0.56477502803894
Sema4a	Mtdh	0.5647593408332573
Fli1	BE692007	0.5647223991794579
Thoc2	Yme1l1	0.5647160799249323
Ezr	Zufsp	0.564697829875487
Tcf7	Sf3b1	0.5646966507699894
Pole3	Ap3b1	0.5646847367127115
Id2	Lrp10	0.5646796268844383
Pole3	Asxl2	0.5646645864656136
Smarcc1	Gusb	0.5646581678223532
2810403A07Rik	BE692007	0.5646499066605635
Ilf2	Gimap8	0.5645397612927338
Pum3	Cd8b1	0.5645282278228669
Pqbp1	Ly6a	0.5644759927580787
Zc3h7a	Arl6ip1	0.5644690109857732
Stub1	Pxk	0.5644485160886514
Id2	Sept11	0.5644202916276662
Pole3	Tmem30a	0.5644081130873408
Rora	Fis1	0.5643501052499617
Bhlhe40	Stat3	0.5643420593059342
Rnf114	Supt6	0.5643345531403274
Cnot4	Orc2	0.5643296197645206
Nfyb	Ier3ip1	0.5643276850829437
Rab14	Txnl1	0.5642794512424696
Mlx	Cep57	0.5642615106351471
Rnf114	Dok2	0.5642499156745941
Hp1bp3	Ptger4	0.564218838902658
D130040H23Rik	Slc25a4	0.5642022264203935
Ezh2	Dnajc8	0.5641732496915529
Rfc2	Gm4759	0.5641637077725863
Chd1	Erp44	0.5641604661148998
Tcf7	Uqcrc1	0.5641542792108735
Timm44	Pbrm1	0.5640501010946786
Terf1	Cers2	0.5640425223697513
Mapk1	S100a10	0.5639846141457163
Id2	Cd8b1	0.5639625538034085
Zfp24	Parp14	0.5639195426064043
Irf7	Slc9a9	0.5639173091578565
Zfp24	Pja1	0.563917309157856
Irf7	Mcrip1	0.5639173091578555
Zfp24	Fam96b	0.5639173091578552
Zfp24	Htatsf1	0.563917309157855
Irf7	Dhx9	0.5639173091578545
Cers4	Nktr	0.5639161872802734
Rab18	Smarca2	0.5639156466596528
Zmat2	Psmb8	0.5639106855932141
2810403A07Rik	Akap9	0.5638860463027604
Stub1	S1pr4	0.5638455224930311
Nrf1	Srek1	0.5638016017706527
Klf2	Rtp4	0.5637142471121097
Stat3	Rcn1	0.5636799151778511
Psma6	Cep295	0.5636257161008832
Zfp397	Mllt10	0.5636241073917643
Zfp207	Inpp1	0.5635606375331991
Kdm5a	Cops3	0.5635577203099322
Zfp207	Serpina3g	0.5634968913336655
Rfc2	Rplp0	0.5634934073668845
Tsn	Ostf1	0.563424555618894
Ctcf	Pnisr	0.5634215041373369
2810403A07Rik	Galnt6	0.5633713700856453
Noc2l	Tnik	0.5633530642754946
Psma6	Cd6	0.5633210502039898
Mlx	Psmd4	0.5633037748130015
Smap2	Ttc1	0.5632281090387744
Klf3	Sf3b1	0.5632275830308645
Zfp148	Fam114a2	0.5632219615071775
Irf1	Zpr1	0.563195224066349
Zmat2	Avl9	0.5630946559899933
Ecsit	Hsph1	0.5630865863598055
Chd2	D8Ertd738e	0.56306410320857
Timm44	Stk10	0.5630387372276044
Vps4b	Ndufb5	0.563026662934348
Eef1d	Rsbn1	0.5629620071024114
Gtf2f1	Slc9a9	0.562922813069992
Gtf2f1	Mcrip1	0.5629228130699919
Gtf2f1	Pja1	0.5628652763585179
Ikzf1	Smim10l1	0.5628552300240639
Ctcf	Nabp1	0.562845050056402
Lef1	Zranb2	0.5627881533396999
Hltf	Txnl4a	0.5627818436799881
Sp100	Eif2ak1	0.5627637691581299
Ezr	Raf1	0.5627498098638534
Lrrfip1	Ypel3	0.5627261757183384
Klf2	Cdk5rap3	0.5627089908109142
Pqbp1	Snap29	0.5627033783843547
Pqbp1	Ncapd3	0.5627033783843547
Pqbp1	Sec22b	0.5627033783843547
Pqbp1	Rnf115	0.5627033783843547
Pqbp1	Nudcd2	0.5627033783843547
Pqbp1	Ttc9c	0.5627033783843546
Pqbp1	Ngrn	0.5627033783843546
Pqbp1	Arhgef6	0.5627033783843544
Pqbp1	Slc25a1	0.5627033783843544
Pqbp1	Eloa	0.5627033783843544
Pqbp1	Tor3a	0.5627033783843544
Pqbp1	Mrps15	0.5627033783843544
Pqbp1	Synj2bp	0.5627033783843544
Pqbp1	Ensa	0.5627033783843544
Pqbp1	Copb1	0.5627033783843541
Rbms1	Cd164	0.5626894496693422
Ash2l	Prkca	0.5626807530853712
Sema4a	Ctsa	0.5626690278794808
Ssrp1	Pafah1b1	0.562667750848134
Zc3h7a	Rexo4	0.5626329494022088
Eef1d	Hnrnpab	0.5625679026315482
Klf2	Slu7	0.562545584720726
Gtf2f1	Dad1	0.5625074356166722
Zfp207	Thoc7	0.5625045000627918
Hltf	Mdh2	0.5624779040245087
Supt20	Ywhab	0.5624715506083149
Las1l	Tm2d3	0.5624637730941611
Akr1a1	Tmem50a	0.5624300884148128
Noc2l	Tpst2	0.5623110211490853
Smarcc1	Hcst	0.5623066089580124
Psma6	Nol7	0.5622610338725315
Irf9	Gnptg	0.5622589217047042
Ctcf	Zfp207	0.5622330325353433
Terf1	Ptbp3	0.5621780912011546
Yeats4	Ikzf3	0.562161984387791
Ezr	Lsp1	0.5621211487193863
Thoc2	Macf1	0.5621082571234621
Pqbp1	Trbc1	0.5621011699219253
Tbx21	4930523C07Rik	0.5620623237529846
Zc3h7a	Cd28	0.5620507668618248
Psma6	Smu1	0.5619722563268167
Rlf	Serp1	0.5619540734660701
Irf7	Rasa3	0.5618896399793768
Zfp24	Ezh2	0.5618676916816182
Psma6	Atp6v1c1	0.5618237800799374
Chd2	Arfrp1	0.5617945453548995
Hif1a	Inpp4b	0.5617669539333942
Rela	Il2rg	0.5617032546448598
2810403A07Rik	Rpa1	0.561674476223747
Zbtb38	Eif5b	0.5616224146932808
Med30	Ptpn18	0.5616016010136801
Hspa5	Glrx2	0.5615907930219609
Hspa5	Gemin7	0.5615907274200737
Hspa5	Oxr1	0.5615905023933948
Rora	Tsn	0.561581630048892
Hspa5	Txnl4a	0.5615320734409597
Tsn	Vrk3	0.5615290480548533
Bptf	Acap1	0.5614863240454863
Irf7	Supt6	0.5614624989140939
Rbm17	Trim30a	0.5614553521684903
Ddit3	Dgka	0.5614503493788293
Zbtb38	Ctsw	0.5614208200212301
Zc3h7a	Atp6v1c1	0.5614119845822204
Bbx	Sept6	0.5613648901165302
Smc3	Prrc2c	0.5613303823798249
Zeb1	Pnrc2	0.5613106154151463
Rab18	Plec	0.5612782917842044
Tcf7	H2afy	0.5612467972149725
Nmi	Rabac1	0.5612397061396226
Stub1	Txnl1	0.5611829483696485
Zfp707	Tk2	0.5611819911302821
Id2	Ctsd	0.5611689277724079
Prdx5	Chfr	0.5611322998764353
Ilf2	Aldoa	0.5611143084508718
Mapk1	Ubn2	0.5611084936387117
Rbm22	Gm4759	0.561098369171281
Klf2	Ktn1	0.561086101924709
Smarca4	Gpr18	0.5609441610742978
Srp9	Cd72	0.5609396758759125
Ezr	Wapl	0.5609205205490935
Zeb1	Topors	0.5609004729779962
Ikzf3	Cd72	0.5608961631838865
Elf1	Anxa5	0.5608860166855505
Noc2l	Ndufa13	0.5608645466243817
2810403A07Rik	Baz1b	0.5607964892199541
Stat4	Cops4	0.5607593390468961
Ilf2	Ifngr1	0.5607306860299407
Foxn3	Arhgap30	0.5607289706519775
Smarca4	Srp9	0.5607288244501268
Prdx5	AW112010	0.5607198170455894
Prdx5	Prkca	0.560713072179197
Zfp646	Tox	0.5606897456260267
Pqbp1	Sumo3	0.5606823879305709
Pqbp1	Isg20	0.5606823879305708
Snrnp70	Uba2	0.5606656848587407
Nr3c1	Sp100	0.5606555203304663
Zfp207	Larp7	0.56065182456899
Smc3	Crip1	0.5606385427079738
P4hb	1700020I14Rik	0.5606067986944991
Nfatc3	Tnfsf8	0.5605948999429933
Snrnp70	Id2	0.5605382759204162
Nfatc3	Man1a2	0.5605038194793356
Rnf114	Pop4	0.5604374933703539
Psma6	Srsf6	0.5604373113532712
Rnf114	Pak1ip1	0.5604359641287182
Exosc3	Mrps35	0.5604212070925227
Zfp24	Sptan1	0.5604027474196698
Ctcf	Cdkn2aipnl	0.5603896945231635
Psma6	Mrpl40	0.560321464247678
Smarca4	Ikbkb	0.5603214357564478
Stub1	Kxd1	0.5602977646634442
Zc3h7a	Rgs19	0.5602645657128371
Zfp646	Ccnt2	0.5602465645400828
Srp9	Pdia6	0.5602439713845712
Klf3	Psma2	0.5602336636677289
Eef1d	Ctsa	0.5602230218110249
2810403A07Rik	Sptbn1	0.5602001625173265
Sema4a	Cd5	0.5601887817811881
Kdm5a	Dazap2	0.5601872727046768
Zfp148	Ptpn1	0.5601697635620037
Prdx5	Gpcpd1	0.5601522528702211
Hif1a	Faf2	0.5601335194158119
Ctcf	Hltf	0.5601310939098111
Lef1	Ube2k	0.5601274958987732
Tsc22d4	Fndc3a	0.5601240179007484
Irf1	Zfp407	0.5601174860826409
H2afy	Chd2	0.5600827490548412
Tia1	Prdx6	0.5600141413206785
Ssrp1	Sit1	0.5599974133372675
Id2	Cep295	0.5599744890349719
Snrpb2	Lsp1	0.559967778003245
Taf7	Aldoa	0.5599140810643386
Akr1a1	Ctsb	0.5598601342287843
Fli1	Ppig	0.559828096210872
Zfp207	Hsp90b1	0.559824967712784
H2afy	AI413582	0.5598150571492021
Nr3c1	Tspan32	0.5598146562417132
Yeats4	Aplp2	0.5597866466361793
Smap2	Arhgap30	0.5597775286267704
Sema4a	mt-Nd5	0.5597754515800253
Supt20	Leprotl1	0.5597575853177208
Timm44	Mitd1	0.5597095951947665
Id2	Wdr1	0.5596940134408175
Eef1d	Trappc4	0.5596442679277887
Zfp664	Ndufa13	0.5596059855123937
Noc2l	Igtp	0.5595834111019056
Sf3b1	Traf1	0.5595108940830869
H2afy	Rnf181	0.5594944563484879
Stub1	Kmt2b	0.5594755300957562
Stat4	Noc2l	0.5594228314238193
Aggf1	Zdhhc20	0.5594196662452117
Pum3	Rbm22	0.5594179852355453
Stat4	Bbx	0.5594022634601832
Bdp1	Rabac1	0.5593772943542205
Smc3	Pafah1b2	0.5593539233371502
Zfp207	Gemin7	0.5593293442994677
Irf9	Cwc25	0.5593175826474414
Irf1	Sytl3	0.5593029585983972
Ilf2	Elovl1	0.559298798172744
Irf1	Ift20	0.5592808402641966
Rnf114	Mrpl30	0.559279074075402
Ubtf	Tsc22d4	0.5592637849445828
Tsnax	Slc25a11	0.5592481030516365
Ikzf3	2810474O19Rik	0.5591905946183345
Ube2k	Psmd14	0.5591804677606151
Irf9	Ppig	0.5591373414649963
Ecsit	Trim37	0.5591080700209332
Ube2k	Srsf11	0.5591037074980085
Tagln2	Fam162a	0.5590932514829744
Ube2k	Ift20	0.5590778745173334
Nr3c1	Trbc2	0.5589858485177068
Irf7	Mrpl58	0.5589721645128827
Ncald	Samd3	0.5589354492027432
Las1l	Man1a2	0.5589341270325497
Tcf7	Atp1b3	0.558895406198618
Smarca4	Ccdc50	0.5588670620278036
Tagln2	Sh2d2a	0.5588377825611289
Ddit3	Brd3	0.5588057825209216
Tia1	Myl12a	0.5587242945784656
Ikzf3	Dpm2	0.5587001032447175
Gtf2f1	Rab14	0.5586483953129305
Elf1	Def6	0.5586037748322057
Nrf1	Dgka	0.5585997409878428
Ctcf	Ppp2r2a	0.5585994624200938
Zc3h7a	Trim37	0.5585407318100999
Nmi	Gzma	0.5585264395147046
Zfp646	Rpa2	0.5585223775295839
Zc3h7a	Gm8995	0.5585168894643868
Id2	Lck	0.5585014163919889
Zc3h7a	Cript	0.5584877421389598
Irf1	Adprh	0.5584667603291892
Rnf114	Washc2	0.5584278804654219
Bptf	Gimap1os	0.5583466885147821
Stub1	Tmed9	0.5583394891977618
Id2	Mkrn2	0.5583347176772645
Chd1	Hsp90ab1	0.5583069163516978
Gtf2f1	Rbms1	0.5582983585601656
Zfp24	Ctss	0.5582842437366031
Rbbp5	Vasp	0.5582708831511418
Vezf1	Gpbp1	0.5582477277511406
Smarca4	Cep295	0.5582359980362568
Nelfb	Taf1	0.5582273359948625
Rbm22	Sp100	0.5582144758492358
Hp1bp3	Arhgap25	0.5581748587352571
Yeats4	Zpr1	0.5581705794977174
Srp9	Dennd2d	0.558131903078517
Sema4a	Calm1	0.5581247191038655
Tcf7	Zfp329	0.558103532599722
Id2	Chmp2a	0.5580980575877721
Eef1d	Setbp1	0.5580968824349438
Pqbp1	Tmem87a	0.5580752772153591
Zeb1	Nucks1	0.5580705784936246
Rnf114	Ecd	0.5580699121529413
