TF,GENE,abs
Ikzf1,Atp6v0e,2.6623073978908685
Ikzf1,Atp6v1c1,5.1567637421402885
Ikzf1,Atp8b4,2.6623073978908685
Ikzf1,Atxn7l3b,0.4135755433009416
Ikzf1,Avl9,1.1965670202894692
Ikzf1,B3gnt5,5.1567637421402885
Ikzf1,Bin3,5.1567637421402885
Ikzf1,Birc2,5.1567637421402885
Ikzf1,Bnip2,2.660900425519788
Ikzf1,Brd3,1.252016944749572
Ikzf1,Calm2,1.8532091869345684
Ikzf1,Casp8,1.3224413552182956
Ikzf1,Cast,1.1965670202894692
Ikzf1,Ccl4,0.1455459975123397
Ikzf1,Ccm2,2.0719581926541126
Ikzf1,Ccnd3,1.1965670202894692
Ikzf1,Cct2,0.2651671638171204
Ikzf1,Cd247,0.4208642799715609
Ikzf1,Cd37,1.8532091869345684
Ikzf1,Cd48,1.5065197012987672
Ikzf1,Cd53,0.9944431732734751
Ikzf1,Cd96,1.8532091869345684
Ikzf1,Cdc37l1,1.8532091869345684
Ikzf1,Cdc42,1.8532091869345684
Ikzf1,Cdc42ep3,1.5065197012987672
Ikzf1,Cdc42se1,5.1567637421402885
Ikzf1,Cdk11b,0.3815715374951374
Ikzf1,Chd2,2.464671146160503
Ikzf1,Chd4,1.5065197012987672
Ikzf1,Chmp1b,1.8532091869345684
Ikzf1,Chmp5,0.7207677742612002
Ikzf1,Chordc1,1.1343083035603028
Ikzf1,Clip1,2.1627605942584744
Ikzf1,Clk2,0.8070772730989846
Ikzf1,Clns1a,1.8532091869345684
Ikzf1,Cmtm6,0.3815715374951374
Ikzf1,Cnbp,1.0228854204466364
Ikzf1,Cndp2,5.1567637421402885
Ikzf1,Commd8,0.2030390187568004
Ikzf1,Cope,0.8070772730989846
Ikzf1,Cript,2.7782461317403446
Ikzf1,Crnkl1,1.1965670202894692
Ikzf1,Ctsc,2.0719581926541126
Ikzf1,Ctsw,0.7014896605500776
Ikzf1,Cxcr6,1.7256941322710257
Ikzf1,Cyld,1.8532091869345684
Ikzf1,Dctn4,5.1567637421402885
Ikzf1,Dctn5,0.3300162633574275
Ikzf1,Dcun1d5,2.464671146160503
Ikzf1,Ddit3,1.5065197012987672
Ikzf1,Ddx17,2.660900425519788
Ikzf1,Ddx27,1.7256941322710257
Ikzf1,Ddx5,1.5065197012987672
Ikzf1,Ddx50,1.1813657587011062
Ikzf1,Dennd1c,1.1965670202894692
Ikzf1,Dennd2d,0.5889422328656755
Ikzf1,Derl1,2.660900425519788
Ikzf1,Dgka,0.0009047472543869227
Ikzf1,Dnaja1,0.6114619592259345
Ikzf1,Dnaja2,0.8842450956185485
Ikzf1,Dock10,0.15469065015588618
Ikzf1,Dok2,1.0700352251397485
Ikzf1,Dpp4,0.12819155280695713
Ikzf1,Dpp8,4.748859392672955
Ikzf1,Eif3d,1.8532091869345684
Ikzf1,Eif3h,0.4853596751630256
Ikzf1,Eif3i,0.534104657787429
Ikzf1,Eif3k,0.1871459944649144
Ikzf1,Elovl1,0.7479982377172781
Ikzf1,Emg1,0.26809119896161315
Ikzf1,Eml4,3.30355455520572
Ikzf1,Ensa,1.0228854204466364
Ikzf1,Epsti1,1.031370593599605
Ikzf1,Esd,0.4283716285010718
Ikzf1,Exosc3,0.05980102406049063
Ikzf1,Faf2,0.4320901823748172
Ikzf1,Fam105a,0.8842450956185485
Ikzf1,Fam107b,0.7189008833742656
Ikzf1,Fam32a,1.8532091869345684
Ikzf1,Fam3c,0.2347858072801254
Ikzf1,Fam49b,0.6400269601331975
Ikzf1,Far1,0.5291271119815566
Ikzf1,Fermt3,1.6187163338344697
Ikzf1,Fgd3,1.031370593599605
Ikzf1,Fgfr1op2,1.0228854204466364
Ikzf1,Fkbp1a,1.0228854204466364
Ikzf1,Fkbp2,1.0228854204466364
Ikzf1,Fkbp4,0.09363726160465448
Ikzf1,Fryl,1.0228854204466364
Ikzf1,Fus,1.0228854204466364
Ikzf1,Fxyd5,1.8532091869345684
Ikzf1,Fyb,1.5065197012987672
Ikzf1,Fyn,4.627227810902857
Ikzf1,Gbf1,2.043806866188942
Ikzf1,Gbp5,0.7616097299293231
Ikzf1,Gem,0.31511102013861303
Ikzf1,Ggnbp2,1.8532091869345684
Ikzf1,Git2,2.660900425519788
Ikzf1,Glipr1,0.6201089695570507
Ikzf1,Gna15,2.7782461317403446
Ikzf1,Gnai3,0.8753911723646435
Ikzf1,Gnl2,2.0719581926541126
Ikzf1,Golim4,0.8070772730989846
Ikzf1,Gorasp2,1.4516396893465011
Ikzf1,Gpr65,1.4772368604001254
Ikzf1,Gprin3,2.660900425519788
Ikzf1,Grap,5.1567637421402885
Ikzf1,Grap2,1.1633014226032252
Ikzf1,Gtf2f1,1.031370593599605
Ikzf1,H13,0.1600871300834521
Ikzf1,H2-M3,2.660900425519788
Ikzf1,H2afv,1.5065197012987672
Ikzf1,Hcfc1,5.1567637421402885
Ikzf1,Hcst,0.8512693396332313
Ikzf1,Herc4,1.1633014226032252
Ikzf1,Herpud1,0.17283599992072146
Ikzf1,Hif1a,1.8532091869345684
Ikzf1,Hnrnpr,2.6623073978908685
Ikzf1,Hspa5,1.4772368604001254
Ikzf1,Icam1,2.0719581926541126
Ikzf1,Icos,2.660900425519788
Ikzf1,Ifi47,0.14560502485590074
Ikzf1,Ifit2,0.1871459944649144
Ikzf1,Ifit3,0.534104657787429
Ikzf1,Igbp1,0.24510590462815607
Ikzf1,Ikbkb,0.6440060961132109
Ikzf1,Ikzf1,2.49445634424942
Ikzf1,Il18r1,0.3300162633574275
Ikzf1,Il2rb,2.660900425519788
Ikzf1,Ildr1,1.1965670202894692
Ikzf1,Ipcef1,0.5889422328656755
Ikzf1,Itpkb,1.8532091869345684
Ikzf1,Klf6,1.66272227313874
Ikzf1,Klhl28,0.15469065015588618
Ikzf1,Klrk1,0.31511102013861303
Ikzf1,Krcc1,2.0719581926541126
Ikzf1,Krtcap2,1.8532091869345684
Ikzf1,L3mbtl3,1.1633014226032252
Ikzf1,Lancl1,1.5065197012987672
Ikzf1,Lat,2.6623073978908685
Ikzf1,Lef1,2.660900425519788
Ikzf1,Leprotl1,1.4772368604001254
Ikzf1,Limd2,2.0719581926541126
Ikzf1,Lims1,1.1965670202894692
Ikzf1,Lin7c,1.1633014226032252
Ikzf1,Lnpep,1.3301177139221738
Ikzf1,Lrmp,2.660900425519788
Ikzf1,Lrp10,1.5065197012987672
Ikzf1,Luc7l,2.0719581926541126
Ikzf1,Ly75,1.3566541503729213
Ikzf1,Macf1,1.5065197012987672
Ikzf1,Mbnl1,5.1567637421402885
Ikzf1,Mdm4,0.07716782251956389
Ikzf1,Me2,0.1330287573987296
Ikzf1,Med11,1.4772368604001254
Ikzf1,Mef2a,1.8532091869345684
Ikzf1,Mff,2.2928864565773193
Ikzf1,Mical1,2.660900425519788
Ikzf1,Mllt10,2.660900425519788
Ikzf1,Mphosph8,0.4853596751630256
Ikzf1,Mrpl18,1.031370593599605
Ikzf1,Ms4a6b,1.5065197012987672
Ikzf1,Myh11,2.660900425519788
Ikzf1,Myl12b,0.4073262059474155
Ikzf1,N4bp2l2,1.1051398694974444
Ikzf1,Ndufs7,0.5978289994776448
Ikzf1,Nedd8,0.2651671638171204
Ikzf1,Nfatc3,2.1976287445980867
Ikzf1,Ngrn,0.3669890601352235
Ikzf1,Nin,1.9320466631180744
Ikzf1,Nmi,1.8532091869345684
Ikzf1,Nr3c1,2.6623073978908685
Ikzf1,Nup153,1.66272227313874
Ikzf1,Ociad1,1.0228854204466364
Ikzf1,Ogfr,2.0719581926541126
Ikzf1,Osbpl8,1.4772368604001254
Ikzf1,Parp14,2.660900425519788
Ikzf1,Pcmtd2,1.5065197012987672
Ikzf1,Pdcd1,0.901746085421102
Ikzf1,Pdia3,2.660900425519788
Ikzf1,Peli1,0.3340339644445213
Ikzf1,Phip,0.8398507223624985
Ikzf1,Pias1,0.2651671638171204
Ikzf1,Pibf1,0.1906503503761276
Ikzf1,Pik3c3,1.1633014226032252
Ikzf1,Pip4k2a,2.464671146160503
Ikzf1,Pja1,1.5065197012987672
Ikzf1,Pja2,0.2609037205580185
